#Sección,b,c,Periodo,Fecha,NIF Beneficiario,Beneficiario,Tipo de Adjudicación,Descripción,Importe,Origen
Juventud,,,4T,,,ASOCIACION LA SIERRA EDUCA,,"CLUB DE EXPLORADORES OCT, NOV, DIC",2443.11,
Juventud,,,4T,,,ASOCIACION LA SIERRA EDUCA,,"CLUB DE MINI-EXPLORADORES OCT, NOV, DIC",2443.11,
Juventud,,,4T,2018-10-05,,"C.E. DE JARDINERIA APASCOVI, S.L.",,SERVICIO CONSERJERIA TORREFORUM MES SEPTIEMBRE,602.47,
Juventud,,,4T,2018-11-21,,"C.E. DE JARDINERIA APASCOVI, S.L.",,CONSERJERIA TORREFORUM MES OCTUBRE,602.47,
Juventud,,,4T,2018-12-11,,"C.E. DE JARDINERIA APASCOVI, S.L.",,SERVICIOS CONSERJERIA EDIF TORREFORUM NOVIEMBRE 2018,602.47,
Juventud,,,4T,2018-12-28,,GARCIA ALCANTARA ALEJANDRO,,"MASTERCLASS PINTURA MURAL, EJECUCION Y MATERIAL",499.73,
Juventud,,,4T,2018-10-31,,GRUPO NATUAVENTURA OCIO Y TIEMPO LIBRE SL,,"CAMPEONATO SKATE, URBAN FEST MASQDNOCHE (DISEÑO, ORGANIZACIÓN, EJECUCION)",3133.9,
Juventud,,,4T,2018-12-26,,HISAN PROJECT & WORKS,,"SUMINISTRO E NSTALACION DE CALDERA WOLF, EDIFICIO TORREFORUM",14937.91,
Juventud,,,4T,2018-12-13,,"IMPULSA TERAPIAS, SL",,"DEPORTE Y JÓVENES CON DIVERSIDAD FUNCIONAL OCTUBRE, NOVIEMBRE Y DICIEMBRE 2018",1386.01,
Juventud,,,4T,2018-11-27,,LINUESA UREÑA VICTOR,,"ZOMBIE RUN HALLOWEEN 2018, +QDNOCHE",7126.9,
Juventud,,,4T,2018-11-21,,"LUNA TIC DESIGN, S.L. (ROCKBOTIC)",,"CLUB BIT, PROGRAMACION Y DISEÑO VIDEOJUEGOS OCTUBRE",766.67,
Juventud,,,4T,2018-12-21,,"LUNA TIC DESIGN, S.L. (ROCKBOTIC)",,"CLUB BIT, PROGRAMACION VIDEOJUEGOS Y DISEÑO VIDEOJUEGOS NOVIEMBRE 2018",766.67,
Juventud,,,4T,2018-12-26,,"LUNA TIC DESIGN, S.L. (ROCKBOTIC)",,CLUB BIT PROGRAMACION VIDEOJUEGOS MES DICIEMBRE,766.66,
Juventud,,,4T,,,ONDA MERLIN COMUNITARIA RADIO SURESTE,,"CLUB DE RADIO OCT, NOV, DIC",1873.79,
Juventud,,,4T,,,ONDA MERLIN COMUNITARIA RADIO SURESTE,,CLUB DE RADIO ENERO A MAYO,3535.35,
Juventud,,,4T,2018-12-13,,RESPIRA OCIO Y TIEMPO LIBRE,,ESCUELA DE VERANO 2018 TAMBIEN EN INGLES,5056.7,
Medio Ambiente,,,4T,2018-10-11,,MANCOMUNIDAD DE MUNICIPIOS DEL NOROESTE,,LIQUIDACION PROVISIONAL 4º TRIM. 2018 TASA ELIMINACION RESIDUOS URBANOS EN INSTALACIONES DE LA MANCOMUNIDAD. RSL 2326/18,34248.61,
Medio Ambiente,,,4T,2018-11-28,,URBASER SA,,REGULARIZACION REVISION PRECIOS CONTRATO RECOGIDA RESIDUOS Y LIMPIEZA VIARIA JULIO-2016/JULIO-2018,4525.5,
Medio Ambiente,,,4T,2018-11-28,,URBASER SA,,REVISION PRECIOS CONTRATO RECOGIDA RESIDUOS Y LIMPIEZA VIARIA DE AGOSTO A DICIEMBRE 2018,4684.07,
Medio Ambiente,,,4T,2018-12-04,,BENITO URBAN SL,,ADQUISICION DE PAPELERAS PARA DISTINTOS ESPACIOS PUBLICOS DEL AYUNTAMIENTO. ,1159.79,
Medio Ambiente,,,4T,2018-12-04,,MOYCOSA S.A.,,ADQUISICION DE PAPELERAS PARA REPOSICION EN ESPACIOS PUBLICOS DE ESTE AYUNTAMIENTO. PRESUPUESTO A058193,2674.1,
Medio Ambiente,,,4T,2018-12-04,,"CONTENUR ESPAÑA, S.L.",,"ADQUISICION DE SANECANES PARA REPOSICION EN PARQUES, JARDINES Y VIAS PUBLICAS. ",5880.6,
Medio Ambiente,,,4T,2018-12-04,,TRABAJOS BITUMINOSOS SLU,,ASFALTADO DE ESPACIOS EXTERIORES DE LA EXPLANADA DEL PARQUE MÓVIL DE LA PLANTA DE RESÍDUOS SÓLIDOS URBANOS,14449.34,
Medio Ambiente,,,4T,2018-11-28,,URBASER SA,,REGULARIZACION REVISION PRECIOS CONTRATO RECOGIDA RESIDUOS Y LIMPIEZA VIARIA JULIO-2016/JULIO-2018,3886.2,
Medio Ambiente,,,4T,2018-11-28,,URBASER SA,,REVISION PRECIOS CONTRATO RECOGIDA RESIDUOS Y LIMPIEZA VIARIA DE AGOSTO A DICIEMBRE 2018,4022.38,
Medio Ambiente,,,4T,2018-10-10,,TRANSTEL SA,,"GDN NISSAN CABSTAR F24,25,35 D/C VOLQUETE ( Alquiler del 01/07/2018 al 31/07/2",968,
Medio Ambiente,,,4T,2018-10-10,,TRANSTEL SA,,ALQUILER VEHICULO 9207 GDN NISSAN CABSTAR  DEL 01/08/2018 AL 31/08/2018,968,
Medio Ambiente,,,4T,2018-10-25,,"NORTHGATE ESPAÑA RENTING FLEXIBLE, S.A.",,"ALQUILER VEHICULO HZX0104, PERIODO 01/808/18 A 31/08/18 MEDIO AMBIENTE",868.73,
Medio Ambiente,,,4T,2018-10-25,,"NORTHGATE ESPAÑA RENTING FLEXIBLE, S.A.",,"ALQUILER MATRICULA KDS9066, PERIODO 01/08/18 A 29/08/18 MEDIO AMBIENTE",804.31,
Medio Ambiente,,,4T,2018-10-25,,"NORTHGATE ESPAÑA RENTING FLEXIBLE, S.A.",,"ALQUILER MATRICULA HYD7909, PERIODO 01/08/18 A 31/08/18 MEDIO AMBIENTE",483.96,
Medio Ambiente,,,4T,2018-10-25,,"NORTHGATE ESPAÑA RENTING FLEXIBLE, S.A.",,"ALQUILER MATRICULA KDS9066, PERIODO 01/07/18 A 31/07/18 MEDIO AMBIENTE",873.9,
Medio Ambiente,,,4T,2018-10-25,,"NORTHGATE ESPAÑA RENTING FLEXIBLE, S.A.",,"ALQUILER MATRICULA HZX0104, PERIODO 01/07/18 A 31/07/18 MEDIO AMBIENTE",868.73,
Medio Ambiente,,,4T,2018-10-25,,"NORTHGATE ESPAÑA RENTING FLEXIBLE, S.A.",," ALQUILER MATRICULA HYD7909, 01/07/18 A 31/07/18 MEDIO AMBIENTE",483.96,
Medio Ambiente,,,4T,2018-10-25,,TRANSTEL SA,,NISSAN CABSTAR  ALQUILER DEL 01/09/2018 AL 30/09/2018 ),968,
Medio Ambiente,,,4T,2018-10-25,,"NORTHGATE ESPAÑA RENTING FLEXIBLE, S.A.",,ALQUILER VEHICULO HZX0104 MES SEPTIEMBRE,868.73,
Medio Ambiente,,,4T,2018-10-25,,"NORTHGATE ESPAÑA RENTING FLEXIBLE, S.A.",,ALQUILER VEHICULO HYD7909 MES SEPTIEMBRE,483.96,
Medio Ambiente,,,4T,2018-12-13,,"NORTHGATE ESPAÑA RENTING FLEXIBLE, S.A.",,ALQUILER VEHICULO HYD7909 MES OCTUBRE,483.96,
Medio Ambiente,,,4T,2018-07-11,,"JOAQUIN HERNANDEZ E HIJOS, S.L.",,VESTUARIO MEDIO AMBIENTE,873.41,
Medio Ambiente,,,4T,2018-07-11,,"JOAQUIN HERNANDEZ E HIJOS, S.L.",,VESTUARIO MEDIO AMBIENTE,300.2,
Medio Ambiente,,,4T,2018-09-20,,"JOAQUIN HERNANDEZ E HIJOS, S.L.",,VESTUARIO MEDIO AMBIENTE,196.41,
Medio Ambiente,,,4T,2018-11-06,,"NORTHGATE ESPAÑA RENTING FLEXIBLE, S.A.",,INSTALACIÓN BACA EN TOHOTA HILUX 2.4,420.5,
Medio Ambiente,,,4T,2018-11-13,,"JARDINERIA FONSECA, S.A.",,MATERIAL MEDIO AMBIENTE,265.97,
Medio Ambiente,,,4T,2018-12-10,,"JARDINERIA FONSECA, S.A.",,ADQUISICION DE DIVERSO MATERIAL DE RIEGO PARA PARQUES Y JARDINES,550,
Medio Ambiente,,,4T,2018-10-10,,VICENTE FRUTOS ANGEL,,ALQUILER PARA RESTOS DE PODA,60.5,
Medio Ambiente,,,4T,2018-11-21,,VALIN ALCOCER RAFAEL C.,,REVISIÓN TÉCNICA DEL PRESUPUESTO Y DESGLOSE DE PRECIOS DESCOMPUESTOS DEL PROYECTO DE REMODELACIÓN DEL PARQUE PRADOGRANDE,1452,
Medio Ambiente,,,4T,2018-11-21,,PAISAJE TRANSVERSAL S.L.L.,,PROYECTO DE RENOVACIÓN PARQUE PRADOGRANDE 2º FASE,10829.5,
Medio Ambiente,,,4T,2018-10-22,,LAMANA PEREZ EDUARDO,,SENDAS GUIADAS MAYO - JULIO,3160.92,
Medio Ambiente,,,4T,2018-10-23,,VICENTE FRUTOS ANGEL,,RECOGIDA Y TRANSPORTE RESTOS VEGETALES CAMPAÑA DE PODA,500,
Medio Ambiente,,,4T,2018-10-23,,"INTI, S.A.",,PARTE SUBVENCIONABLE CAMPAÑA DE LA PROCESIONARIA 2018,2440,
Medio Ambiente,,,4T,2018-11-08,,SOCIEDAD ESPAÑOLA DE ORNITOLOGIA,,COLOCACIÓN 150 CAJAS NIDO ANTIPÍCIDOS,2178,
Medio Ambiente,,,4T,2018-11-13,,ARAT VETERINARIO TORRELODONES SL,,ACTUACIONES CLINICAS EN CAA Y ESTERILIZACIONES COLONIAS FELINAS MES DE JULIO,2294.89,
Medio Ambiente,,,4T,2018-11-16,,CAMPILLO NEVADO SA,,IMPRESIÓN Y ENCUADERNACIÓN 500 EJEMPLARES LA NATURALEZA Y EL PAISAJE DE TORRELODONES,4337.85,
Medio Ambiente,,,4T,2018-10-03,,MATERIALES DE CONSTRUCCION SANTOJA SL,,SUMINISTRO ARENA PARA PARQUES INCLUIDO EN FACTURA DE MATERIALES PARA OBRAS Y SERVICIOS,4290,
Medio Ambiente,,,4T,2018-10-03,,MATERIALES DE CONSTRUCCION SANTOJA SL,,SUMINISTRO ARENA PARA PARQUES INCLUIDO EN FACTURA DE MATERIALES PARA OBRAS Y SERVICIOS,560,
Medio Ambiente,,,4T,2018-10-03,,MATERIALES DE CONSTRUCCION SANTOJA SL,,SUMINISTRO ARENA PARA PARQUES INCLUIDO EN FACTURA DE MATERIALES PARA OBRAS Y SERVICIOS,4752,
Medio Ambiente,,,4T,2018-10-03,,MATERIALES DE CONSTRUCCION SANTOJA SL,,SUMINISTRO ARENA PARA PARQUES INCLUIDO EN FACTURA DE MATERIALES PARA OBRAS Y SERVICIOS,1698,
Medio Ambiente,,,4T,2018-10-10,,SERVICIOS INTEGRALES DE FINCAS URBANAS DE MADRID SL,,SERVICIO MANTENIMIENTO JARDINERIA MONTEALEGRIA JULIO 2018,333.92,
Medio Ambiente,,,4T,2018-10-10,,SERVICIOS INTEGRALES DE FINCAS URBANAS DE MADRID SL,,SERVICIO MANTENIMIENTO PRADO GRANDE Y HUMEDAL,2623.52,
Medio Ambiente,,,4T,2018-10-10,,SERVICIOS INTEGRALES DE FINCAS URBANAS DE MADRID SL,,SERVICIO LIMPIEZA PRADO GRANDE Y HUMEDAL MES AGOSTO,2623.52,
Medio Ambiente,,,4T,2018-10-10,,SERVICIOS INTEGRALES DE FINCAS URBANAS DE MADRID SL,,SERVICIO LIMPIEZA Y JARDINERIA URB MONTEALEGRIA MES AGOSTO,333.92,
Medio Ambiente,,,4T,2018-11-13,,SERVICIOS INTEGRALES DE FINCAS URBANAS DE MADRID SL,,SERVICIO JARDINERIA URB MONTEALEGRIA MES SEPTIEMBRE,333.92,
Medio Ambiente,,,4T,2018-11-13,,SERVICIOS INTEGRALES DE FINCAS URBANAS DE MADRID SL,,LIMPIEZA PRADO GRANDE Y HUMEDAL MES SEPTIEMBRE,2623.52,
Medio Ambiente,,,4T,2018-12-04,,VICENTE FRUTOS ANGEL,,ADQUISICION DE TRAVIESAS PARA MANTENIMIENTO DE PARQUES Y CONTROL DE ZONAS,1258.4,
Medio Ambiente,,,4T,2018-12-13,,ENEBRO TRABAJOS FORESTALES Y JARDINERIA SLU,,RETIRADA ARBOLADO CL LOS ANGELES,254.1,
Medio Ambiente,,,4T,2018-12-17,,"SERVICIOS INTEGRALES EN MADERA DE EXTERIORES, SL",,"CONSERVACION, REPARACION Y GESTION AREAS JUEGOS INFANTILES MES OCTUBRE",1305.49,
Medio Ambiente,,,4T,2018-12-17,,SERVICIOS INTEGRALES DE FINCAS URBANAS DE MADRID SL,,JARDINERIA MONTEALEGRIA MES OCTUBRE,333.92,
Medio Ambiente,,,4T,2018-12-17,,"SERVICIOS INTEGRALES EN MADERA DE EXTERIORES, SL",,"CONSERVACIÓN, REPARACIÓN Y GESTIÓN SEGURIDAD ÁREAS JUEGOS INFANTILES MES NOVIEMBRE",1305.49,
Medio Ambiente,,,4T,2018-12-26,,ASES XXI SL,,INSPECCION PISTA DEPORTES,1.9,
Medio Ambiente,,,4T,2018-12-04,,CERVIC SA,,ADQUISICION DE BANCOS PARA REPOSICION EN PARQUES Y JARDINES. PRESUPUESTO PI18/1539.,4229.43,
Medio Ambiente,,,4T,2018-11-08,,RUCAT DISEÑO PROYECTOS Y JARDINES SL,,ADECUACIÓN ROTONDA ACCESO BAJO AUTOPISTA A6,29962.9,
Medio Ambiente,,,4T,2018-12-05,,BARRADO GARCIA JOSE MARIA,,"EJECUCION DE CASETA DE APEROS, ASEO E INSTALACION ELECTRICA EN HUERTOS URBANOS",25918.2,
Medio Ambiente,,,4T,2018-11-16,,PASCUAL VARELA ALBERTO JUAN (AGROSTAL),,MANTENIMIENTO DE LA SENDA FORESTAL PRADO DE LA SOLANA,3745.23,
Comunicación,,,4T,2018-10-05,,GLOBALSTUDIO OUTSOURCING SL,, EMISION PLENO 18/09/18 ,2117.5,
Comunicación,,,4T,2018-10-05,,IDEA HOTEL ESTANCIAS CREATIVAS SL,,"CREATIVIDAD, DISEÑO, REALIZACION Y SUPERVISION CAMPAÑAS AYTO MES SEP",4512.3,
Comunicación,,,4T,2018-10-05,,"VIVE PUBLICACIONES, S.L.",,ABANICO PROMOCIONAL FIESTAS DEL  CARMEN,592.9,
Comunicación,,,4T,2018-10-18,,AGEDI AIE. RECAUDACION DE ARTISTAS Y PRODUCTORES UTE,,UTE DERECHOS DE REPRODUCCION Y COMUNICACION PUBLICA 3 TR,184.08,
Comunicación,,,4T,2018-10-18,,PRODUCCIONES MIC SL,,IMPRESION Y SUMINISTRO REVISTA MUNICIPAL MES OCTUBRE,4638.4,
Comunicación,,,4T,2018-10-18,,"CON B DE BUZONEO, SL",," DISTRIBUCION REVISTA OCTUBRE, PROGRAMA CASA LUCIO MUÑOZ Y PRESP PARTICIP 2019",1702.38,
Comunicación,,,4T,2018-10-25,,DAAS GROUP DISTRIBUTION AS A SERVICE,,LICENCIA INSUIT - PERIODO 12/2/2018-11/6/2018  - ACCESIBILIDAD WEB,1210,
Comunicación,,,4T,2018-10-26,,PRODUCCIONES MIC SL,, EDICCION GUIA DE LAS SENDAS DE TORRELODONES,1716,
Comunicación,,,4T,2018-11-13,,IDEA HOTEL ESTANCIAS CREATIVAS SL,,"CREATIVIDAD, DISEÑO, REALIZACION Y SUPERVISION DE CAMPAÑAS PARA EL AYTO OCT",4512.3,
Comunicación,,,4T,2018-11-14,,INCLUSITE S.L.,, ACCESIBILIDAD DE LA PAGINA WEB MUNICIPAL (13 DE AGOSTO A 14 DE OCTUBRE),496.1,
Comunicación,,,4T,2018-11-14,,PRODUCCIONES MIC SL,,IMPRESION Y SUMINISTRO REVISTA MUNICIPAL MES NOV,4638.4,
Comunicación,,,4T,2018-11-14,,JOYEROS Y TROFEOS DEPORTIVOS ALEGRE SL,,PLACA CONMEMORATIVA   SKATER IGNACIO ECHEVARRIA,1681.9,
Comunicación,,,4T,2018-11-14,,"CON B DE BUZONEO, SL",, DISTRIBUCION REVISTA MUNICIPAL MES NOV,1702.38,
Comunicación,,,4T,2018-12-11,,GLOBALSTUDIO OUTSOURCING SL,, EMISION Y VIDEOACTA DEL PLENO DE OCT,1754.5,
Comunicación,,,4T,2018-12-11,,"I.C.A. INFORMATICA Y COMUNICACIONES AVANZADAS, SL",, MANTENIMIENTO PAGINA WEB Y REDES SOCIALES DEL  10/09/18 A 10/11/18,11763.41,
Comunicación,,,4T,2018-12-11,,IDEA HOTEL ESTANCIAS CREATIVAS SL,,"CREATIVIDAD, DISEÑO Y SUPERVISION DE CAMPAÑAS PARA EL AYTO MES DE NOV",4512.3,
Comunicación,,,4T,2018-12-11,,"I.C.A. INFORMATICA Y COMUNICACIONES AVANZADAS, SL",, MANTENIMIENTO PAGINA WEB Y REDES SOCIALES DE 10/11/18 A 10/01/19,11763.41,
Comunicación,,,4T,2018-12-21,,"CON B DE BUZONEO, SL",, DISTRIBUCION DE CARTAS EN LOS COMERCIOS,121,
Comunicación,,,4T,2018-12-21,,DOBLEEFECTO GRAFICO SLU,, ESCUDO PARA SUSTITUCION ARCHIVO MUNICIPAL,352.3,
Comunicación,,,4T,2018-12-21,,DOBLEEFECTO GRAFICO SLU,,CARTELES MARQUESINAS NAVIDAD 2 + HORARIO BIBLIOTECA 3 UDS + FLYER,256.39,
Comunicación,,,4T,2018-12-21,,20 COMUNICACIÓN SL,,APLICACION RADIO IOS,124.12,
Comunicación,,,4T,2018-12-26,,INCLUSITE S.L.,,ACCESIBILIDAD PARA LA WEB MUNICIPAL DEL 15 DE OCT. AL 14 DE DICIEMBRE,496.1,
Comunicación,,,4T,2018-12-26,,IDEA HOTEL ESTANCIAS CREATIVAS SL,,"POR LA CREATIVIDAD, DISEÑO Y SUPERVISION DE CAMPAÑAS PARA EL AYTO MES DIC 2018",4512.3,
Comunicación,,,4T,2018-12-26,,CAMPILLO NEVADO SA,,CARTEL FOLLETO CASA LUCIO MUÑOZ,837.32,
Comunicación,,,4T,2018-12-26,,CAMPILLO NEVADO SA,,FLYERS CAMPAÑA NAVIDAD,1269.45,
Comunicación,,,4T,2018-12-26,,CEBRIAN RUIZ PATRICIA,,SUMINISTRO 50 CAMISETAS,600.16,
Comunicación,,,4T,2018-12-26,,FRISO DECORACIÓN SL,,DECORACION PUERTAS DE POLIDEPORTIVO,1270.5,
Comunicación,,,4T,2018-12-28,,ACCESOS VIRTUALES SL,,EMISION DE PLENOS Y ALMACENAMIENTO    EL 13 Y 20 DE NOVIEMBRE DE 2018,2153.8,
Comunicación,,,4T,2018-12-28,,"CON B DE BUZONEO, SL",, DISTRIBUCION REVISTA MUNICIPAL 349 Y PROGRAMA CULTURA DIC 2018,1526.93,
Comunicación,,,4T,2018-12-28,,CAMPILLO NEVADO SA,,CARTEL PHOTOCALL Y CARTEL 6º TORNEO GOLF SOLIDARIO,525.14,
Comunicación,,,4T,2018-10-03,,"MAGENTA IDEAS GRAFICAS, SL",,IMPRESION Y SUMINISTRO 9 CARTELES MUPIS NOCHE DE VERANO,355.01,
Comunicación,,,4T,2018-10-03,,"MAGENTA IDEAS GRAFICAS, SL",,IMPRESION Y SUMINISTRO 9 CARTELES MUPIS CINE DE VERANO,177.51,
Comunicación,,,4T,2018-10-05,,"VIVE PUBLICACIONES, S.L.",,PUBLICIDAD INSTITUCIONAL  NOCHES DE VERANO Y PAGINA IBI SEPTIEMBRE,1331,
Comunicación,,,4T,2018-10-25,,"MAGENTA IDEAS GRAFICAS, SL",,IMPRESION Y SUMINISTRO 5 CARTELES MUPIS CULTURA SEP,98.62,
Comunicación,,,4T,2018-10-25,,"MAGENTA IDEAS GRAFICAS, SL",,IMPRESION Y SUMINISTRO 5 CARTELES MUPIS CULTURA OCT,98.62,
Comunicación,,,4T,2018-11-14,,"VIVE PUBLICACIONES, S.L.",,PUBLICIDAD INSTITUCIONAL  SEPTIEMBRE 2018 ,665.5,
Comunicación,,,4T,2018-12-21,,CAMPILLO NEVADO SA,,CARTELES Y  PROGRAMACION CULTURA MES DICIEMBRE,942.15,
Comunicación,,,4T,2018-12-26,,CAMPILLO NEVADO SA,,IMPRESIÓN Y SUMINISTROS.FOLLETOS FERIA TAPA 2018.  ,1576.64,
Comunicación,,,4T,2018-10-22,,"I.C.A. INFORMATICA Y COMUNICACIONES AVANZADAS, SL",, MANTENIMIENTO PAGINA WEB PERIODO 21/02/18 A 21/04/18,9602.23,
Comunicación,,,4T,2018-12-21,,"I.C.A. INFORMATICA Y COMUNICACIONES AVANZADAS, SL",, MANTENIMIENTO PAGINA WEB PERIODO 21/04/18 A 21/06/18,9602.23,
Comunicación,,,4T,2018-10-11,,PREMIADO SORTEO ACERTANT PASAT.MAT REVISTA,,PREMIADO SORTEO ACERTANT PASAT.MAT REVISTA SEP,30,
Comunicación,,,4T,2018-11-20,,ANGEL GUIRAO DE VIERNA,,REPOSICION ACF METALICO MEDIOS DE COMUNICACION,291.18,
Fomento del empleo,,,4T,2018-11-21,,PAPELERIA ALMEZ SA,,SUMINISTRO MATERIAL FOMENTO DE EMPLEO,66.05,
Fomento del empleo,,,4T,2018-11-14,,JOAQUIN HERNANDEZ E HIJOS SL,, VESTUARIO PERSONAL CURSO COCINA,335,
Fomento del empleo,,,4T,2018-11-13,,"MARTIN GARCIA, ALFONSO",,VALES SERVICIOS SOCIALES,895,
Fomento del empleo,,,4T,2018-11-13,,"MARTIN GARCIA, ALFONSO",,SUMINISTRO ALIMENTOS PRÁCTICAS CURSO HOSTELERIA,716.43,
Fomento del empleo,,,4T,2018-11-14,,"MARTIN GARCIA, ALFONSO",,SUMINISTRO ALIMENTOS PRÁCTICAS CURSO DE HOSTELERIA,571.68,
Fomento del empleo,,,4T,2018-12-13,,"MARTIN GARCIA, ALFONSO",,SUMINISTRO ALIMENTACION PRÁCTICAS CURSO DE EMPLEO,624.38,
Fomento del empleo,,,4T,2018-11-13,,JOAQUIN HERNANDEZ E HIJOS SL,,SUMINISTRO MATERIAL PARA CURSO COCINA,123.15,
Fomento del empleo,,,4T,2018-11-14,,JOAQUIN HERNANDEZ E HIJOS SL,,MATERIAL CURSO COCINA,131.2,
Fomento del empleo,,,4T,2018-12-13,,JOAQUIN HERNANDEZ E HIJOS SL,,SUMINISTROS PARA CURSO COCINA,118.3,
Fomento del empleo,,,4T,2018-11-21,,MARKEL INTERNATIONAL INSURANCE,,POLIZA ACCIDENTES EVENTOS 238041 PERIODO 03/05/18 A 31/12/18,289.49,
Salud,,,A,2018-01-02,,"INTI, S.A.",,"CONTRATACION POR 1 AÑO SERVICIO DESRATIZACION, DESINFECCION Y DESINSECTACION A PARTIR DEL 21-AGOSTO-2017",6254.88,
Salud,,,A,2018-03-07,,CONTROL MICROBIOLOGICO BILACON SLU,,ANALISIS DE CONTROL EN GRIFO DE CONSUMIDORES Y FUENTES MUNICIPALES,2994,
Salud,,,A,2018-06-05,,"INTI, S.A.",,"TRATAMIENTO DE DESINSECTACIÓN EN VIVIENDA PROPIEDAD DEL AYUNTAMIENTO  C/ LETRAS, 23",145.2,
Salud,,,A,2018-07-10,,"INTI, S.A.",,PRORROGA POR 1 AÑO CONTRATO SERVICIO DE DESRATIZACION Y DESINSECTACION A PARTIR DEL 21-AGOSTO-2018,3562.56,
Seguridad,,,4T,2018-10-16,,"Proyectos Torrelodones, SL",,Arrendamiento plazas parking cl. Cudillero nº 6  mes septiembre 2018 ,847,
Seguridad,,,4T,2018-11-19,,"Proyectos Torrelodones, SL",,Arrendamiento plazas parking cl. Cudillero nº 6  mes octubre 2018 ,847,
Seguridad,,,4T,2018-12-18,,"Proyectos Torrelodones, SL",,Arrendamiento plazas parking cl. Cudillero nº 6 mes noviembre 2018,847,
Seguridad,,,4T,2018-10-08,,"Alphabet España Fleet Managment, SA",,Alquiler y servicios mes de septiembre de 2018 vehículo de Policía Local,970.27,
Seguridad,,,4T,2018-10-16,,"Alphabet España Fleet Managment, SA",,Alquiler y servicios mes de octubre de 2018 vehículo de Policía Local,970.27,
Seguridad,,,4T,2018-12-10,,"Alphabet España Fleet Managment, SA",,Alquiler y servicios mes de noviembre de 2018 vehículo de Policía Local,970.27,
Seguridad,,,4T,2018-12-18,,"Alphabet España Fleet Managment, SA",,Alquiler y servicios mes de diciembre de 2018 vehículo de Policía Local,970.27,
Seguridad,,,4T,2018-10-16,,"Elecnor, SA",,Mantenimiento Edificios Municipales mes septiembre 2018,1608.6,
Seguridad,,,4T,2018-11-14,,"Sensorvideo España, SA",,Sustitución Disco Duro,193.6,
Seguridad,,,4T,2018-11-14,,"Sensorvideo España, SA",,Reparación Cámaras ,221.43,
Seguridad,,,4T,2018-11-29,,"Elecnor, SA",,Mantenimiento Edificios Municipales mes octubre 2018,1608.6,
Seguridad,,,4T,2018-12-27,,"Elecnor, SA",,Mantenimiento Edificios Municipales mes noviembre 2018,1608.6,
Seguridad,,,4T,2018-10-08,,"Escuela de Conducción Avanzada, SL",,Reparación vehículos de Policía Local,574.42,
Seguridad,,,4T,2018-11-14,,"Kobemotor, SL",,Reparación Vehículo de Policía Local,740.58,
Seguridad,,,4T,2018-11-19,,"G. Santorcaz, SA",,Reparación pinchazo vehículo de Policía Local,18.15,
Seguridad,,,4T,2018-12-10,,"Escuela de Conducción Avanzada, SL",,Reparación Vehículo de Policía Local,664.39,
Seguridad,,,4T,2018-12-27,,"Escuela de Conducción Avanzada, SL",,Reparación Vehículo de Policía Local,133.63,
Seguridad,,,4T,2018-12-03,,"Naturgy Iberia, SA",,Factura periodo 16.06.18 al 11.07.18,1978.62,
Seguridad,,,4T,2018-12-03,,"Naturgy Iberia, SA",,Factura periodo 15.08.18 al 13.09.18,2469.843,
Seguridad,,,4T,2018-12-04,,"Naturgy Iberia, SA",,Factura periodo 22.05.18 al 15.06.18,898.41,
Seguridad,,,4T,2018-12-04,,"Naturgy Iberia, SA",,Factura periodo 14.09.18 al 17.10.18,2065.87,
Seguridad,,,4T,2018-12-18,,"Naturgy Iberia, SA",,Factura periodo 12.07.18 al 14.08.18,2503.83,
Seguridad,,,4T,2018-12-27,,"Naturgy Iberia, SA",,Factura periodo 18.10.18 al 20.11.18 ,1449.92,
Seguridad,,,4T,2018-12-27,,Marta Miguel Ramírez,,Suministro cuatro vinilos microperforados para vehículos Policía Local campaña Violencia de Género,217.18,
Seguridad,,,4T,2018-10-08,,Galp Energía España. SAU,,Factura periodo 13.07.18 al 13.08.18,111.24,
Seguridad,,,4T,2018-10-08,,Solred,,Combustible vehículos Policía Local agosto 2018,837.68,
Seguridad,,,4T,2018-10-31,,Galp Energía España. SAU,,Factura periodo 13.08.18 al 12.09.18,506.6,
Seguridad,,,4T,2018-11-06,,Solred,,Combustible vehículos Policía Local septiembre 2018,803.24,
Seguridad,,,4T,2018-12-04,,Galp Energía España. SAU,,Factura periodo 12.09.18 al 11.10.18,104.29,
Seguridad,,,4T,2018-12-04,,Galp Energía España. SAU,,Factura periodo 11.10.18 al 13.11.18,1138.53,
Seguridad,,,4T,2018-12-13,,Solred,,Combustible vehículos Policía Local octubre 2018,889.66,
Seguridad,,,4T,2018-12-18,,Solred,,Combustible vehículos Policía Local noviembre 2018,855.66,
Seguridad,,,4T,2018-10-08,,"Satara Seguridad, SL",,Chalecos antibalas 24 para Policía Local,18089.5,
Seguridad,,,4T,2018-10-16,,Synlab Diagnósticos Globales,,Test Drogas en saliva,163.35,
Seguridad,,,4T,2018-12-04,,"Dräguer Safety Hispania, SA",,Suministro de boquillas para etilómetro,546.19,
Seguridad,,,4T,2018-12-13,,Synlab Diagnósticos Globales,,Test detención de drogas en Saliva ,665.5,
Seguridad,,,4T,2018-12-14,,Mercería El sitio de Eva,,Material mercería para Campaña Violencia de Género,164.5,
