#Sección,b,c,Periodo,Fecha,NIF Beneficiario,Beneficiario,Tipo de Adjudicación,Descripción,Importe,Origen
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321787961 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005694379BJ A,770.7,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 362619750 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000011362891TZ A,131.97,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 341275220 PERIODO 14/01/19 A 18/02/19 CUPS ES0021000005695147KE A,556.95,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 338443666 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005698158ZC A,200.91,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 348607015 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005695682EM A,377.48,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 362619682 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000011362892TS A,144.78,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321780530 PERIODO 15/11/18 A 12/02/19 CUPS ES0021000005695600HS AL,66.7,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321790388 PERIODO 13/01/19 A 12/02/19 CUPS ES0021000005693908ZW AL,97.56,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 340634959 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005699361KG AL,41.78,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 345224541 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005697265ER AL,23.49,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321780577 PERIODO14/01/19 A 13/02/19 CUPS ES0021000005695726RA AL,151.13,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 370793006 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000012067453CV AL,15.79,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321776690 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005699057FE AL,28.82,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 321792506 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005696257RM A,481.14,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 373567388 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000013737723FG A,351.32,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 562973473 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000017299127ZL A,354.06,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 403438561 PERIODO14/01/19 A 13/02/19 CUPS ES0021000016200071TH AL,374.41,
Urbanismo,,,1T,2019-03-14,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 373567522 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000013737689MQ A,723.62,
Urbanismo,,,1T,2019-03-14,,IBERDROLA CLIENTES SAU,,CONTRATO 583746482 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000021530038JB A,619.91,
Urbanismo,,,1T,2019-03-14,,IBERDROLA CLIENTES SAU,,CONTRATO 451792130 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000005697209LZ AL,34.19,
Urbanismo,,,1T,2019-03-14,,IBERDROLA CLIENTES SAU,,CONTRATO 548735736 PERIODO 14/01/19 A 13/02/19 CUPS ES0021000019269654ZK A,618.14,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19516576 PERIODO 17/01/19 A 18/02/19 CUPS ES0021000018090460NZ PS,1272.28,
Urbanismo,,,1T,2019-03-29,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 620650606 PERIODO 06/02/19 A 06/03/19 CUPS ES0021000022148934NT A,110.97,
Urbanismo,,,1T,2019-03-29,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 621143984 PERIODO 06/02/19 A 06/03/19 CUPS ES0021000022117771ZW A,134.18,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480886 PERIODO 18/01/19 A 18/02/19 CUPS ES0021000005694856DF A,770.83,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480516 PERIODO 18/01/19 A 18/02/19  CUPS ES0021000005692538TN,332.18,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,, CONTRATO 19480974 PERIODO 16/01/19 A 15/02/19 CUPS ES0021000005695980NG A,342.26,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480677 PERIODO 14/12/18 A 14/01/19  CUPS ES0021000013737514KW,356.84,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 22655350 PERIODO 17/12/18 A 13/02/19  CUPS ES0021000022080991RE,191.62,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19481203 PERIODO 14/12/18 A 13/02/19  CUPS ES0021000013737584RA,1781.43,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480859 PERIODO 15/11/18 A 12/02/19 CUPS ES0021000005699026YZ A,186.81,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480791 PERIODO 14/12/18 A 13/02/19  CUPS ES0021000005693538KT,3687.03,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480533 PERIODO 14/12/18 A 13/02/19  CUPS ES0021000005692644MA,931.06,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480872 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005694777MC,1437.26,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480950 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005695653CE ALU,409.77,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480941 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005695650CL ALU,124.3,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480893 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005699576FN AL,1756.92,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480997 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005695989NJ ALU,225.6,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480496 PERIODO 14/12/18 A 13/01/19 CUPS ES0021000005694825FE ABE,407.08,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19481236 PERIODO 14/12/18 A 14/01/19 CUPS ES0021000005698326EG AL,1089.9,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19481002 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000013737537EW AL,1972.07,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480858 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005694008HX AL,1659.48,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480837 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005698724QB CL,2659.22,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480816 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005698396WM AL,2307.4,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,"  FE19321291305018  1063,53 CONTRATO 19480812 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005693856BL AL",1063.53,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480940 PERIODO 17/12/18 A 14/01/19 CUPS ES0021000010449342WW ALU,694.47,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,, CONTRATO 19480901 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005694959JH AL,1053.35,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19480448 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000017299109ZR AV,424.01,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19481248 PERIODO 14/12/18 A 12/02/19 CUPS ES0021000005698345TT AL,1844.16,
Urbanismo,,,1T,2019-03-29,,NATURGY IBERIA SA,,CONTRATO 19481214 PERIODO 14/12/18 A 13/02/19 CUPS ES0021000005697549BD AL,2743.75,
Urbanismo,,,1T,2019-03-29,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 647565237 PERIODO 13/02/19 A 13/03/19 CUPS ES0021000037317766RX AL,18.21,
Urbanismo,,,1T,2019-03-29,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530666 PERIODO 13/02/19 A 13/03/19 CUPS ES0021000022360850WV AV,27.48,
Urbanismo,,,1T,2019-03-29,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530400 PERIODO 13/02/19 A 13/03/19 CUPS ES0021000022361294ER AL,17.76,
Urbanismo,,,1T,2019-03-29,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 647565705 PERIODO 13/02/19 A 13/03/19 CUPS ES0021000037305712YP PZ,17.25,
Urbanismo,,,1T,2019-03-29,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530605 PERIODO 13/02/19 A 13/03/19 CUPS ES0021000022360728CX CA,18.97,
Urbanismo,,,1T,2019-03-29,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530812 PERIODO 13/02/19 A 13/03/19 CUPS ES0021000022361307EZ C/,17.58,
Urbanismo,,,1T,2019-03-29,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,, CONTRATO 643526810 PERIODO 13/02/19 A 13/03/19 CUPS ES0021000022360744KA AV,19.32,
Urbanismo,,,1T,2019-03-29,,IBERDROLA COMERCIALIZACION DE ULTIMO RECURSO SA,,CONTRATO 643530540 PERIODO 13/02/19 A 13/03/19 CUPS ES0021000022362190ST CA,19.24,
Urbanismo,,,1T,2019-03-25,,CITELUM IBERICA S.A.,,CERTIFICACION Nº 3 OBRAS PROY. ILUMINACION CAMINO DE LOS BOMBEROS MES ENERO,12765.23,
Urbanismo,,,1T,2019-02-26,,PROYGOM OBRA CIVIL S.L.,,CERTIFICACION Nº 1 PROYECTO OBRAS DE ACONDICIONAMIENTO DEL PARQUE ARROYO DEL CORONEL,7275.1,
Urbanismo,,,1T,2019-03-08,,MONTAJES JEP SL,,TRABAJOS DE MEJORA DE ILUMINACION INTERIOR TORRE DE LOS LODONES,1256.57,
Urbanismo,,,1T,2019-01-23,,CYRASA SEGURIDAD SL,,INSTALACION DE EQUIPO DE SEGURIDAD,145.2,
Urbanismo,,,1T,2019-01-23,,CYRASA SEGURIDAD SL,,INSTALACION Y DESMONTAJE DE CAMARAS PARA LAS FIESTAS CASA CULTURA,676.39,
Urbanismo,,,1T,2019-01-29,,CYRASA SEGURIDAD SL,,CUOTA ANUAL MANTENIMIENTO CENTRAL ALARMAS EDIFICIOS VARIOS,6443.15,
Urbanismo,,,1T,2019-01-01,,HEMAG S.A.,,AMPLIACION ACOMETIDA ELECTRICA CAFETERIA SERV SOCIALES,7489.9,
Urbanismo,,,1T,2019-02-19,,IEYM DOLORES PEREZ SL,,TRABAJOS ELECTRICOS LEGALIZACION PUNTO LIMPIO,507.24,
Urbanismo,,,1T,2019-02-19,,IEYM DOLORES PEREZ SL,,TRABAJOS ELECTRICOS LEGALIZACION BASE MEDIO AMBIENTE,467.22,
Urbanismo,,,1T,2019-03-01,,HEMAG S.A.,,TRABAJOS DE SUBSANACION DE DEFICIENCIAS INSTALACION ELECTRICA CAFETERIA POLIDEPORTIVO,677.6,
Urbanismo,,,1T,2019-01-01,,HEMAG S.A.,,INSTALACION NUEVO SUMINISTRO ELECTRICO CAFETERIA SERVICIOS SOCIALES,12511.4,
Urbanismo,,,1T,2019-03-25,,"ELECNOR, S.A",,"CERTIFICACION 1 OBRA REFORMA BAÑOS, ESTANCIA OPERARIOS E ILUMINACION DE NAVE MUN",3476.39,
Servicios Sociales,,,1T,2019-01-24,,ELECNOR SA,,Mantenimiento Edificio Servicios Sociales,792.92,
Servicios Sociales,,,1T,2019-02-26,,ELECNOR SA,,Mantenimiento Edificio Servicios Sociales,792.92,
Servicios Sociales,,,1T,2019-04-01,,ELECNOR SA,,Mantenimiento Edificio Servicios Sociales,723.58,
Servicios Sociales,,,1T,2019-01-31,,PAPELERIA ALMEZ SA,,Prensa Centro Servicios Sociales,147.7,
Servicios Sociales,,,1T,2019-03-01,,PAPELERIA ALMEZ SA,,Prensa Centro Servicios Sociales,142,
Servicios Sociales,,,1T,2019-01-23,,NATURGY IBERIA SA,,Suministro de energia electrica Centro Servicios Sociales,300.66,
Servicios Sociales,,,1T,2019-02-27,,NATURGY IBERIA SA,,Suministro de energia electrica Centro Servicios Sociales,5397.52,
Servicios Sociales,,,1T,2019-03-29,,NATURGY IBERIA SA,,Suministro de energia electrica Centro Servicios Sociales,4740.79,
Servicios Sociales,,,1T,2019-03-07,,GALP ENERGIA ESPAÑA SAU,,Gas Centro Servicios Sociales,49.86,
Servicios Sociales,,,1T,2019-03-29,,GALP ENERGIA ESPAÑA SAU,,Gas Centro Servicios Sociales,136.15,
Servicios Sociales,,,1T,2019-01-22,,"AUTOCARES CASANZ, SL",,Transporte SC mayores Palacio Real 16 Enero,220,
Servicios Sociales,,,1T,2019-02-28,,"AUTOCARES CASANZ, SL",,Transporte SC mayores a Toledo 9 de Febrero,220,
Servicios Sociales,,,1T,2019-01-25,,BALYMA SERVICIOS INTEGRALES SL,,Limpieza Centro Servicios Sociales,1892.25,
Servicios Sociales,,,1T,2019-02-27,,BALYMA SERVICIOS INTEGRALES SL,,Limpieza Centro Servicios Sociales,1892.25,
Servicios Sociales,,,1T,2019-04-01,,BALYMA SERVICIOS INTEGRALES SL,,Limpieza Centro Servicios Sociales,1892.25,
Servicios Sociales,,,1T,2019-02-05,,ACTIVIDADES DE EDUCACION CULTURA Y OCIO SL. EDUCO ACTIVIDADES,,Taller de Pilates,3014.11,
Servicios Sociales,,,1T,2019-02-05,,ACTIVIDADES DE EDUCACION CULTURA Y OCIO SL. EDUCO ACTIVIDADES,,Taller de Flamenco,513.04,
Servicios Sociales,,,1T,2019-02-05,,ACTIVIDADES DE EDUCACION CULTURA Y OCIO SL. EDUCO ACTIVIDADES,,Taller de Taichi,256.52,
Servicios Sociales,,,1T,2019-03-06,,ACTIVIDADES DE EDUCACION CULTURA Y OCIO SL. EDUCO ACTIVIDADES,,Taller de Taichi,256.52,
Servicios Sociales,,,1T,2019-03-06,,ACTIVIDADES DE EDUCACION CULTURA Y OCIO SL. EDUCO ACTIVIDADES,,Taller de Flamenco,513.04,
Servicios Sociales,,,1T,2019-03-06,,ACTIVIDADES DE EDUCACION CULTURA Y OCIO SL. EDUCO ACTIVIDADES,,Taller de Pilates,3270.63,
Servicios Sociales,,,1T,2019-03-12,,"ARANA LLOPIS, CRISTINA",,Monografico EF: La comunicación con nuestro bebe a traves del masaje.,105,
Servicios Sociales,,,1T,2019-02-11,,ASOCIACION CULTURAL CIBELES,,"Conferencia: Los Origenes del Cristianismo, 8 Feb",120,
Servicios Sociales,,,1T,2019-02-27,,"GARCIA DE VEGA, JOSE IGNACIO",,Taller de Mejora del Rendimiento y de los Resultados academicos.Organizacion y Motivacion,3250,
Servicios Sociales,,,1T,2019-01-29,,"GONZALEZ GONZALEZ, ELENA",,Taller de Bolillos,774.4,
Servicios Sociales,,,1T,2019-02-26,,"GONZALEZ GONZALEZ, ELENA",,Taller de Bolillos,774.4,
Servicios Sociales,,,1T,2019-03-26,,"GONZALEZ GONZALEZ, ELENA",,Taller de Bolillos,774.4,
Servicios Sociales,,,1T,2019-02-21,,"GRUPO CRECE, DESARROLLO PERSONAL Y PROFESIONAL",,Monografico EF: Aprendiendo a Educar cuidando en familia. 11 Feb,140,
Servicios Sociales,,,1T,2018-12-31,,INTEGRA MGSI CEE SL,,Conserjes Centro Servicios Sociales,2513.71,
Servicios Sociales,,,1T,2019-01-31,,INTEGRA MGSI CEE SL,,Conserjes Centro Servicios Sociales,2513.71,
Servicios Sociales,,,1T,2019-02-28,,INTEGRA MGSI CEE SL,,Conserjes Centro Servicios Sociales,2513.71,
Servicios Sociales,,,1T,2019-02-01,,LAS ALAMEDILLAS ASOCIACION DE EDUCADORES,,Programa Prevencion de consumos y otros riesgos,980.65,
Servicios Sociales,,,1T,2019-03-08,,LAS ALAMEDILLAS ASOCIACION DE EDUCADORES,,Serv Intervencion menores en conflicto y medidas de proteccion,1625.3,
Servicios Sociales,,,1T,2019-03-26,,"MORALES PASCUAL, LUCIA",,Monografico EF: La Adolescencia de tu hijo/a te confunde?,140,
Servicios Sociales,,,1T,2019-02-06,,"PITILLAS SALVA, CARLOS",,Monograficos EF:Como criar niños/as seguros,160,
Servicios Sociales,,,1T,2019-01-31,,"SAINZ BENITEZ DE LUGO, PILAR",,Taller de Redescubrir el Arte,210,
Servicios Sociales,,,1T,2019-01-31,,"SAINZ BENITEZ DE LUGO, PILAR",,Taller de Redescubrir la Historia,1050,
Servicios Sociales,,,1T,2019-02-28,,"SAINZ BENITEZ DE LUGO, PILAR",,Taller de Redescubrir el Arte,210,
Servicios Sociales,,,1T,2019-02-28,,"SAINZ BENITEZ DE LUGO, PILAR",,Taller de Redescubrir la Historia,1470,
Servicios Sociales,,,1T,2019-04-01,,"SAINZ BENITEZ DE LUGO, PILAR",,Taller de Redescubrir el Arte,210,
Servicios Sociales,,,1T,2019-04-01,,"SAINZ BENITEZ DE LUGO, PILAR",,Taller de Redescubrir la Historia,1470,
Servicios Sociales,,,1T,2019-02-04,,"THE SPEAKING CENTRE, SL",,Taller de Aleman,518,
Servicios Sociales,,,1T,2019-02-04,,"THE SPEAKING CENTRE, SL",,Taller de Frances,592,
Servicios Sociales,,,1T,2019-02-04,,"THE SPEAKING CENTRE, SL",,Taller de Ingles,1628,
Servicios Sociales,,,1T,2019-03-04,,"THE SPEAKING CENTRE, SL",,Taller de Ingles,1776,
Servicios Sociales,,,1T,2019-03-04,,"THE SPEAKING CENTRE, SL",,Taller de Aleman,592,
Servicios Sociales,,,1T,2019-03-04,,"THE SPEAKING CENTRE, SL",,Taller de Frances,592,
Servicios Sociales,,,1T,2019-04-02,,"THE SPEAKING CENTRE, SL",,Taller de Frances,592,
Servicios Sociales,,,1T,2019-04-02,,"THE SPEAKING CENTRE, SL",,Taller de Aleman,592,
Servicios Sociales,,,1T,2019-04-02,,"THE SPEAKING CENTRE, SL",,Taller de Ingles,1776,
Servicios Sociales,,,1T,2019-01-31,,"ZUAZU SALVADOR, SANTIAGO",,Taller de Yoga,1614.14,
Servicios Sociales,,,1T,2019-02-28,,"ZUAZU SALVADOR, SANTIAGO",,Taller de Yoga,1965.04,
Servicios Sociales,,,1T,2019-03-28,,"ZUAZU SALVADOR, SANTIAGO",,Taller de Yoga,1965.04,
Servicios Sociales,,,1T,2019-01-31,,"MARTIN GARCIA, ALFONSO",,Productos de Alimentación para Ayudas de Emergencia Social,875,
Servicios Sociales,,,1T,2019-02-28,,"MARTIN GARCIA, ALFONSO",,Productos de Alimentación para Ayudas de Emergencia Social,1840,
Servicios Sociales,,,1T,2019-03-31,,"MARTIN GARCIA, ALFONSO",,Productos de Alimentación para Ayudas de Emergencia Social,1540,
Servicios Sociales,,,1T,2019-02-01,,"ALFA REHABILITACION (ALCARAZ, VERONICA)",,Vales Podologia,81,
Servicios Sociales,,,1T,2019-03-05,,"ALFA REHABILITACION (ALCARAZ, VERONICA)",,Vales Podologia,36,
Servicios Sociales,,,1T,2019-04-02,,"ALFA REHABILITACION (ALCARAZ, VERONICA)",,Vales Podologia,90,
Servicios Sociales,,,1T,2019-01-31,,"CENTRO DE ESPECIALIDADES MEDICAS FAMED, S.L.",,Vales Podologia,1224,
Servicios Sociales,,,1T,2019-02-28,,"CENTRO DE ESPECIALIDADES MEDICAS FAMED, S.L.",,Vales Podologia,1026,
Servicios Sociales,,,1T,2019-03-29,,"CENTRO DE ESPECIALIDADES MEDICAS FAMED, S.L.",,Vales Podologia,945,
Servicios Sociales,,,1T,2019-02-11,,"ZOREDA GARCIA, Mª ENCARNACION",,Vales Podologia,1098,
Servicios Sociales,,,1T,2019-03-11,,"ZOREDA GARCIA, Mª ENCARNACION",,Vales Podologia,828,
Servicios Sociales,,,1T,2019-04-01,,"ZOREDA GARCIA, Mª ENCARNACION",,Vales Podologia,1026,
Servicios Sociales,,,1T,2019-01-23,,ETRALUX SA,,INSTALACION FOTOVOLTAICA CONECTADA A RED AUTOCONSUMO EDIFICIO DE SERVICIOS SOCIALES,36750.79,
Servicios Sociales,,,1T,2019-03-06,,MANCOMUNIDAD DE LOS SERVICIOS SOCIALES T.H.A.M.,,1ER PAGO DE LA APORTACION DEL AYUNTAMIENTO EJERCICIO 2018 A LA MANCOMUNIDAD. RESOLUCION 677/2018,225741,
Seguridad,,,1T,2019-01-24,,"Proyectos Torrelodones, SL",,Arrendamiento plazas parking cl. Cudillero nº 6  mes diciembre 2018,847,
Seguridad,,,1T,2018-03-08,,"Proyectos Torrelodones, SL",,Arrendamiento plazas parking cl. Cudillero nº 6 mes enero 2019,847,
Seguridad,,,1T,2019-01-24,,"Alphabet España Fleet Managment, SA",,Alquiler y servicios del 1 al 31 de enero 2019 vehículo de Policía Local,970.27,
Seguridad,,,1T,2019-03-25,,"Alphabet España Fleet Managment, SA",,Alquiler y servicios del 1 al 31 de marzo 2019 vehículo de Policía Local,970.27,
Seguridad,,,1T,2019-01-01,,Kobemotor SL,,Reparación vehículo de Policía Local,423.5,
Seguridad,,,1T,2019-01-01,,Kobemotor SL,,Reparación vehículo de Policía Local,64.6,
Seguridad,,,1T,2019-01-01,,Kobemotor SL,,Reparación vehículo de Policía Local,233.7,
Seguridad,,,1T,2019-01-23,,"Grupo Itevelesa, SA",,ITV vehículo de Policía Local,52.24,
Seguridad,,,1T,2019-02-19,,Escuela de Conducción Avanzada SL,,Reparación vehículo de Policía Local,579.82,
Seguridad,,,1T,2019-02-26,,Kobemotor SL,,Reparación vehículo de Policía Local,144.07,
Seguridad,,,1T,2019-01-24,,"Elecnor, SA",,Mantenimiento Edificios Municipales mes diciembre 2018,1608.6,
Seguridad,,,1T,2019-02-26,,"Elecnor, SA",,Mantenimiento Edificios Municipales mes enero 2019,1608.6,
Seguridad,,,1T,2019-03-08,,Alvamatic,,Sustitución motor puerta corredera garaje edificio seguridad,1037.39,
Seguridad,,,1T,2019-01-23,,"Naturgy Iberia, SA",,Periodo del 16.10.18 al 14.11.18 ,774.05,
Seguridad,,,1T,2019-01-23,,"Naturgy Iberia, SA",,Periodo del 21.11.18 al 17.12.18 ,1494.41,
Seguridad,,,1T,2019-03-07,,"Naturgy Iberia, SA",,Periodo del 18.12.18 al 16.01.19 ,1590.67,
Seguridad,,,1T,2019-03-29,,"Naturgy Iberia, SA",,Periodo del 17.01.19 al 15.02.19 ,1672.76,
Seguridad,,,1T,2019-03-07,,"Galp Energía España, SAU",,Periodo del 19.07.16 al 19.08.16,111.24,
Seguridad,,,1T,2019-01-23,,"G. Tres Grúas Antonio, SL",,Servicio de grúa mes diciembre 2018,257.85,
Seguridad,,,1T,2019-01-23,,"Scan Policial, SL",,Mantenimiento Scan Policial cuatro trimestre 2018,1914.32,
Seguridad,,,1T,2019-01-24,,"Solred, SA",,Factura mes de diciembre de 2018,881.67,
Seguridad,,,1T,2019-02-27,,Adaking Software para Gestión de Ciudades 2050,,Mantenimiento y soporte  Gespol periodo 01.03.18 al 30.11.19,7078.5,
Seguridad,,,1T,2019-03-26,,"G. Tres Grúas Antonio, SL",,Servicio de grúa mes enero 2019,1369.85,
Seguridad,,,1T,2019-01-25,,Balyma Servicios Integrales SL,,Limpieza edificios municipales mes diciembre 2018 ,2112.9,
Seguridad,,,1T,2019-02-27,,Balyma Servicios Integrales SL,,Limpieza edificios municipales mes enero 2019 ,2112.9,
Seguridad,,,1T,2019-01-01,,"Gestion Integral de Oficinas, SL",,Mobiliario para Policía Local,1630.09,
Seguridad,,,1T,2019-02-19,,"Gestion Integral de Oficinas, SL",,Mobiliario para Seguridad,2118.11,
Seguridad,,,1T,2019-02-19,,"Gestion Integral de Oficinas, SL",,Mobiliario para Seguridad,2323.94,
Salud,,,1T,2019-01-24,,"INTI, S.A.",,"SERVICIO DE DESRATIZACION, DESINFECCION Y DESINSECTACION PERIODO 21/11/18 A 20/12/18",815.79,
Salud,,,1T,2019-02-26,,"INTI, S.A.",,"SERVICIO DE DESRATIZACION, DESINFECCION Y DESINSECTACION PERIODO 21/12/18 A 20/01/19",815.79,
Salud,,,1T,2019-03-25,,"INTI, S.A.",," SERVICIO DE DESRATIZACION, DESINFECCION Y DESINSECTACION PERIODO 21/01/19 A 20/02/19",815.79,
Comunicación,,,1T,2019-01-01,,ACCESOS VIRTUALES SL,,EMISION DE PLENOS Y ALMACENAMIENTO PLENOS CELEBRADOS EL 13 Y 20 DE NOVIEMBRE DE 2018,2153.8,
Comunicación,,,1T,2019-01-01,,"CON B DE BUZONEO, SL",,DISTRIBUCION REVISTA MUNICIPAL DICIEMBRE Nº349 Y PROGRAMA CULTURA DICIEMBRE 2018,1526.93,
Comunicación,,,1T,2019-01-23,,GLOBALSTUDIO OUTSOURCING SL,,COMMENT|NOVBRE 2018+LICENCIA MEST+HOSTING PLATAFORMA VIDEO+CDN AKAMAI+PLAYER ADAPTATIVE+CODIF,361.79,
Comunicación,,,1T,2019-01-23,,"CON B DE BUZONEO, SL",,DISTRIBUCION REVISTA MUNICIPAL ENERO Nº 350 DE 2019 Y FOLLETO CAMPAÑA ECOVIDRIO,1526.93,
Comunicación,,,1T,2019-01-23,,PRODUCCIONES MIC SL,,IMPRESION Y SUMINISTRO DE REVISTA MUNICIPAL DE ENERO 2019,4815.2,
Comunicación,,,1T,2019-01-29,,ACCESOS VIRTUALES SL,,EMISION PLENO 11 DICIEMBRE,1076.9,
Comunicación,,,1T,2019-01-29,,PRODUCCIONES MIC SL,,IMPRESION Y SUMINISTRO DE REVISTA MUNICIPAL MES DICIEMBRE,4815.2,
Comunicación,,,1T,2019-02-26,,PRODUCCIONES MIC SL,,IMPRESION Y SUMINISTRO DE REVISTA MUNICIPAL DE FEBRERO 2019,4815.2,
